Headline,Datetime,Sentiment,Score
"אלמונים הציתו חנות משחקים בבאקה אל-גרבייה, שריפה גדולה במקום",2024-09-16T01:58:58,negative,0.41923418641090393
ביידן על ניסיון ההתנקשות בטראמפ: אין מקום לאלימות במדינה שלנו,2024-09-16T01:11:31,neutral,0.6714268922805786
"אוקראינה: רוסיה תקפה בקייב עם כטב""מים, הדי פיצוצים בבירה",2024-09-16T00:21:31,negative,0.41923418641090393
אזעקות בגליל העליון,2024-09-15T23:22:44,negative,0.41923418641090393
דיווחים: החשוד בניסיון ההתנקשות בטראמפ - בריאן ווסלי ראות' מהוואי,2024-09-15T23:06:40,positive,0.5215301513671875
"קנדה: רעידת אדמה בעוצמה 6.5 במערב המדינה, לא פורסמה אזהרת צונאמי",2024-09-15T22:57:48,neutral,0.7520488500595093
"בכיר חמאס חמדאן: ""סינוואר ישלח בקרוב מסר לפלסטינים ולעולם""",2024-09-15T22:12:22,neutral,0.6714268922805786
"סגנו של טראמפ: ""הוא במצב רוח טוב, הלילה אחבק את ילדיי חזק במיוחד""",2024-09-15T21:41:51,negative,0.7264285683631897
"ניסיון ההתנקשות בטראמפ: ""רובה בסגנון AK-47 עם כוונת"" אותר ליד הגדר",2024-09-15T21:30:46,negative,0.9535043239593506
השירות החשאי: פתחנו באש לעבר החשוד בניסיון ההתנקשות בטראמפ,2024-09-15T21:18:13,positive,0.4887312054634094
"ה-FBI: טראמפ היה נתון ל""ניסיון התנקשות""",2024-09-15T20:57:01,positive,0.4887312054634094
"נתיבי איילון לדרום ייחסמו הלילה באזור השרון, התנועה תוסט לכביש 2",2024-09-15T20:47:19,negative,0.9535043239593506
"ארה""ב ובריטניה: מזהירים מהסלמה שתערער את פתרון שתי המדינות",2024-09-14T23:44:49,negative,0.41923418641090393
נקבע מותו של רוכב האופנוע שנפצע אנוש בקריית מוצקין,2024-09-14T22:21:23,negative,0.9535043239593506
"רוכב אופנוע נפצע בתאונה עם רכב פרטי בקריית מוצקין, מצבו אנוש",2024-09-14T22:03:01,neutral,0.6976075172424316
"המשטרה: 15 מפירי סדר נעצרו בתל אביב, הכבישים נפתחו לתנועה",2024-09-14T21:05:21,positive,0.4887312054634094
שרי החוץ של ה-G7 גינו את משלוח הטילים הבליסטיים מאיראן לרוסיה,2024-09-14T20:22:01,negative,0.9863505959510803
"רה""מ ינאם בעצרת הכללית של האו""ם בסוף החודש, וצפוי להישאר בארה""ב לסופ""ש",2024-09-14T20:05:48,neutral,0.6976075172424316
הוארך מעצרו של הנער החשוד בפיגוע הפלילי ברמלה,2024-09-14T19:26:52,positive,0.4887312054634094
"השדולה לזכר נרצחי הנובה לממשלה: ""ההמלצות לטיפול בנפגעים לוקות בחסר""",2024-09-14T19:21:46,positive,0.4887312054634094
"5 פצועים, בהם אחד קשה, בתאונה בין טרקטורון לרכב בשפלה",2024-09-14T19:17:15,negative,0.7624248266220093
"צה""ל אישר: תקפנו מחסני אמל""ח בעומק לבנון",2024-09-14T18:59:40,negative,0.9603200554847717
"7 עצורים בהפגנה בת""א: ""החזיקו צמיגים מפוררים וחומרי בערה""",2024-09-14T18:54:49,neutral,0.4701842963695526
"צעיר נורה בפזורה הבדואית בנגב, מצבו קשה",2024-09-14T18:47:22,negative,0.9603200554847717
נקבע מותו של הגבר שנורה בקלנסווה,2024-09-14T18:39:34,negative,0.9535043239593506
"גבר נורה ליד אולם חתונות בקלנסווה, מצבו אנוש",2024-09-14T18:15:18,neutral,0.8213383555412292
הולך רגל נפצע קשה מפגיעת רכב בטבריה,2024-09-14T18:12:12,positive,0.4887312054634094
"עינב צנגאוקר, למרות ההכחשה: ""דדי ברנע אמר לי - במצב הנוכחי אין סיכוי לעסקה""",2024-09-14T18:01:29,positive,0.5597041249275208
"אלפים מוחים ברחבי הארץ, המשטרה הכריזה על ההפגנה בי-ם כלא חוקית",2024-09-14T17:53:10,negative,0.41923418641090393
"אמו של מתן אנגרסט חשפה הקלטה שלו מהשבי: ""אני רוצה לראות את המשפחה שלי""",2024-09-14T17:40:40,negative,0.41923418641090393
"רז ששוחררה מהשבי: ""אמרתי שאם לא יחזירו אותם, הם יחזרו בארונות. צדקתי""",2024-09-14T17:35:12,neutral,0.6976075172424316
"דיווח: תקיפה חריגה בצפון לבנון, כ-155 ק""מ מהגבול עם ישראל",2024-09-14T17:27:42,positive,0.5215301513671875
אלמנתו של אלכס לובנוב: האם ילדיי ירגישו בטוחים במדינה שלא שמרה על אביהם?,2024-09-14T17:24:29,negative,0.41923418641090393
ישיבת הקבינט המדיני-ביטחוני נדחתה ליום שני,2024-09-14T17:17:47,neutral,0.5934463739395142
"מח""ש: פתחנו בחקירת מעצר הנשים שחילקו עלוני חטופים בבית הכנסת בהרצליה",2024-09-14T17:03:30,neutral,0.6437302827835083
הפיגוע הפלילי ברמלה: מצבו של התינוק עדיין אנוש,2024-09-14T16:57:50,positive,0.4887312054634094
"תקיפות בדרום לבנון, בין צור לצידון",2024-09-14T16:54:16,negative,0.9902573823928833
"סורוקה: חל שיפור במצב הפצועים בהתרסקות המסוק, 2 עדיין במצב בינוני-קשה",2024-09-14T16:51:31,negative,0.7264285683631897
"לפיד יבקר השבוע בארה""ב: ""להבטיח שהעסקה עדיין בסדר היום הבינלאומי""",2024-09-14T16:46:28,negative,0.7780694365501404
האיטי: 16 הרוגים בפיצוץ מכלית בדרום-מערב המדינה,2024-09-14T16:31:57,positive,0.4887312054634094
"חברותיה של נעמה לוי צועדות בת""א עם ידיים אזוקות וטרנינג מוכתם",2024-09-14T16:11:08,neutral,0.6368716359138489
מאות קוראים לשחרור החטופים בצומת כרכור ובצומת העוגן,2024-09-14T16:02:02,neutral,0.6437302827835083
"כאלף מוחים ברחובות: ""מה שהרג את החטופים היה רה""מ - שאמר לא לעסקה""",2024-09-14T15:48:23,negative,0.5524581074714661
"שני כטב""מי חיזבאללה התפוצצו מצפון לקריית שמונה, אין נפגעים",2024-09-14T15:35:57,negative,0.9863505959510803
"משפחות חטופים: ""רה""מ מעביר את כובד המלחמה לצפון - ונוטש את החטופים""",2024-09-14T15:24:48,neutral,0.6437302827835083
"האמירויות: לא נחדש את המו""מ לרכישת F-35 מארה""ב, ללא קשר למי יבחר בבחירות",2024-09-14T14:59:27,positive,0.4887312054634094
אזעקות בקריית שמונה והסביבה,2024-09-14T14:53:58,negative,0.41923418641090393
"רוכב אופנוע נפצע בתאונה סמוך לראשון לציון, מצבו קשה",2024-09-14T14:38:59,neutral,0.6976075172424316
"צה""ל: האזעקה ביראון - זיהוי שווא",2024-09-14T14:22:19,negative,0.9603200554847717
"צה""ל: הותקף מתחם פיקוד של מחבלים ברצועה, שבעבר שימש כבית ספר",2024-09-14T14:17:28,negative,0.9603200554847717
רומניה: 5 בני אדם נהרגו בסופת גשמים במזרח המדינה,2024-09-14T14:13:44,neutral,0.6976075172424316
אזעקה בגליל העליון,2024-09-14T14:10:13,negative,0.41923418641090393
"צה""ל: בימים האחרונים חוסלו יותר מ-100 מחבלים ברפיח, הושמדו משגרים ואמל""ח",2024-09-14T14:00:00,negative,0.9603200554847717
"אחרי הירי לאשקלון צה""ל פנה לתושבים בצפון הרצועה: ""הוזהרתם, זה אזור לחימה""",2024-09-14T13:18:58,negative,0.41923418641090393
הוסרו כלל ההנחיות ליישובים בגליל העליון,2024-09-14T12:57:56,positive,0.4887312054634094
אזעקה בגליל העליון,2024-09-14T12:42:08,negative,0.41923418641090393
"איחוד האמירויות: ""לא נתמוך ב'יום שאחרי' ברצועה ללא הקמת מדינה פלסטינית""",2024-09-14T12:29:27,negative,0.41923418641090393
"מאות ליוו לקבורה את המפגינה האמריקנית-טורקית שנהרגה מאש צה""ל",2024-09-14T12:16:42,neutral,0.6437302827835083
"גבר שיכור התהלך על כביש 2 סמוך לעתלית, נורה ירי אזהרה באוויר. אין חשש לפיגוע",2024-09-14T12:03:27,neutral,0.8213383555412292
"צה""ל: מטוסי קרב תקפו מבנים צבאיים של חיזבאללה בדרום לבנון",2024-09-14T11:25:04,negative,0.9603200554847717
"הירי לאשקלון: 2 רקטות שוגרו מצפון הרצועה, אחת יורטה והשנייה נפלה בים",2024-09-14T11:13:42,positive,0.4887312054634094
אזעקה נוספת בעמק החולה,2024-09-14T11:11:58,negative,0.41923418641090393
אזעקה בעמק החולה,2024-09-14T11:02:15,negative,0.41923418641090393
אזעקה באשקלון,2024-09-14T10:57:14,negative,0.41923418641090393
איראן: עבאס עראקצ'י מונה לשר החוץ במקום עלי באקרי כני,2024-09-14T10:53:30,negative,0.41923418641090393
משרד הבריאות בעזה עדכן: 64 הרוגים ביומיים האחרונים,2024-09-14T10:49:19,neutral,0.6437302827835083
רוסיה ואוקראינה השלימו עסקת אסירים: כל צד שחרר 103 שבויי מלחמה,2024-09-14T10:46:58,neutral,0.6976075172424316
ילד כבן 4 נהרג אחרי שנתקע בסורגים בביתו באור עקיבא,2024-09-14T10:42:48,neutral,0.5934463739395142
"6 בני אדם פונו לבי""ח אחרי שחשו ברע במהלך צלילה באילת, צעירה במצב בינוני",2024-09-14T10:29:41,negative,0.616240382194519
"צה""ל תקף מחבלים בבית ספר בצפון רצועת עזה, שהפך למתקן לייצור אמל""ח",2024-09-14T10:24:59,negative,0.9603200554847717
"סוכל ניסיון הברחה של 75 ק""ג חשיש לישראל מירדן",2024-09-14T10:18:47,negative,0.7264285683631897
דיווח: מצרים תארח משלחת חות'ית בניסיון להביא לפתרון המשבר הפוליטי בתימן,2024-09-14T10:07:10,positive,0.5215301513671875
"דיווח: משה רדמן, ממובילי המחאה נגד הממשלה, זומן לחקירה במשטרה",2024-09-14T09:45:39,positive,0.5215301513671875
"המעצר בבית הכנסת בהרצליה: במשטרה התקבל דיווח על התפרצות, המפכ""ל הנחה לבדוק",2024-09-14T09:43:42,positive,0.4887312054634094
"כלל הצלילות באילת הושהו בעקבות מספר תאונות צלילה, המשטרה חוקרת",2024-09-14T09:13:31,negative,0.5524581074714661
במוסקבה טוענים: המערב החליט לאפשר לאוקראינה לתקוף בעומק רוסיה,2024-09-14T08:27:44,neutral,0.6714268922805786
המשטרה ניטרלה מטען שהוטמן בארון חשמל ליד מסגד בשכונת ג'ואריש ברמלה,2024-09-14T07:54:48,positive,0.4887312054634094
איראן שיגרה לווין לחלל באמצעות טיל שיוצר על-ידי משמרות המהפכה,2024-09-14T07:49:08,negative,0.41923418641090393
"השירות המטאורולוגי: אזהרה על גלים גבוהים ומסוכנים, היורה עשוי להגיע בשני",2024-09-14T07:38:37,positive,0.4887312054634094
"מזכ""ל נאט""ו: ""יכולנו לעשות יותר כדי למנוע את הפלישה של רוסיה לאוקראינה""",2024-09-14T07:35:47,neutral,0.6437302827835083
יותר מחצי מיליון מנות: הסתיים השלב הראשון במבצע חיסוני הפוליו ברצועת עזה,2024-09-14T07:26:38,neutral,0.5934463739395142
"בת 3 ננשכה על-ידי פיטבול באזור גדרה, מצבה קשה",2024-09-14T07:25:24,neutral,0.6714268922805786
"צה""ל: האזעקה באביבים - שווא",2024-09-14T07:20:30,negative,0.9603200554847717
אזעקה בגליל העליון,2024-09-14T07:08:02,negative,0.41923418641090393
הירי לגליל העליון: שישה צוותי כיבוי פועלים לכיבוי שריפה באזור עמיעד,2024-09-14T06:50:39,positive,0.4887312054634094
"דיווח בלבנון: כטב""ם ישראלי תקף בדרום המדינה",2024-09-14T06:32:30,positive,0.5215301513671875
"צה""ל: זוהו כ-55 שיגורים מהבוקר, אין נפגעים. חיל האוויר תקף בלבנון",2024-09-14T06:27:47,negative,0.9603200554847717
האזעקות בגליל: נפילות ושריפות בשטחים פתוחים,2024-09-14T06:26:30,positive,0.4887312054634094
רצף אזעקות בצפת וביישובי הגליל העליון,2024-09-14T06:01:47,neutral,0.6976075172424316
"מאות מפגינים מלווים את יולי אדלשטיין לבית הכנסת שלו בהרצליה: ""מפקיר ציון""",2024-09-14T05:42:38,neutral,0.6437302827835083
דיווח: המכתב שסינוואר שלח לנסראללה לא נכתב על-ידו באופן אישי,2024-09-14T05:38:59,positive,0.5215301513671875
תושבי יישובים לא-מפונים בגליל העליון הונחו: לשהות סמוך למרחבים מוגנים,2024-09-14T05:27:55,negative,0.9902573823928833
אזעקות באזור צפת והכינרת,2024-09-14T05:18:51,negative,0.41923418641090393
